comment,constructiveness,toxicity
Qua cơn bỉ cực sẽ tới hồi thái lai. Mong con được bình an khôn lớn!,0.0,0
"Cá trắm đen thuộc chi Mylopharyngodon, được nuôi làm thực phẩm và dược phẩm. Chúng ăn ốc sên, ốc nhồi. Cùng với cá trắm cỏ và cá mè, đây là một trong những giống cá được nuôi phổ biến ở châu Á.",1.0,0
Quan trọng là bạn muốn gì:1. Giá thành rẻ2. Ít ăn xăng3. Thương hiệu4. Nhập khẩuThe End,1.0,0
Mình cũng rất thích giọng ca và cách diễn khi hát của Đan trường.Chuc ĐT nhiều sức khoả nhé,0.0,0
"Với bất kỳ tổng thống Mỹ nào khác thì đây là bê bối đáng xấu hổ, có thể gây tổn hại rất lớn đến hình ảnh cũng như sự nghiệp chính trị, nhưng với Trump thì... bình thường như cân đường hộp sữa!",1.0,0
"Như vậy là Barca rút kinh nghiệm từ vụ Alphonso Davies khi tuyển một một cầu thủ... Bắc Mỹ. Vì quốc tịch Canada của Davies mà Barca chảnh chọe bỏ qua và tiếc hùi hụi.Chào mừng Dest, hy vọng cậu sẽ thành công tại Barca. Mỹ đang có một thế hệ cầu thủ tuyệt vời chưa từng có trong lịch sử, rất rất nhiều cầu thủ còn rất trẻ thi đấu ở những đội bóng hàng đầu Châu Âu với vai trò trụ cột. Pulisic (Chelsea), Tyler Adam (Leipzig), Reyna Jr. (Dortmund) và giờ là Dest, một tương lai hứa hẹn!",1.0,0
"Đeo khẩu trang bây giờ cũng là mốt, khẩu trang vải có màu xanh đen, đen sẽ phù hợp cho người có cá tính, mặc đồ bụi bụi, đeo khẩu trang vào nhìn cũng thời trang phết. Nếu biết phối nhìn sẽ rất đẹp.",1.0,0
"Đặt tên thay đổi ở trên, tên cũ ở dưới trong ngoặc. Ai mà làm giấy tờ gì mới thì áp dụng tên đường mới, khoảng dăm chục năm sau thì bỏ tên trong ngoạc đi.",1.0,0
nếu xe mới thì có lựa chọn nào hợp lí ạ,0.0,0
"Trên này nhiều người chỉ nói nhưng không có khả năng mua xe nên tôi khuyên thật lòng bạn như thế này : Nếu bạn ở Hà Nội thì hãy dành 2h đồng hồ ngồi cafe ở bất kì con phố nào có thể quan sát tốt đường phố . Bạn hãy đếm tỉ lệ 2 xe này trên đường rồi quyết định mua , người tiêu dùng thực sự là những người thông thái nhất . Năm 2015 tôi ngồi trên Tràng Tiền và đếm trong 2h có 18 xe Fortuner đi qua và không thấy e Santafe nào ,tôi quyết định mua e Fortuner và dùng đến bây giờ !",1.0,0
không bằng cầm thú,0.0,1
"Thần tượng, idol năm xưa",0.0,0
"Thật thương tâm, ai là người chịu trách nhiệm?",0.0,1
"Đừng nhắc đến tỉ số 8-2 nữa được không. Tan nát 1 gia đình, tan nát 1 rạp xiếc rồi.",0.0,0
D. Prestwood đúng là rất say nên không nhìn rõ mặt bà bác.,0.0,0
Chúc mừng sinh nhật con gái. Nhìn bé có tố chất của 1 ng mẫu tương lai,0.0,0
"việc làm của các bạn thật ý nghĩa, chúc các bạn được nhiều sức khỏe và hạnh phúc! Xin cám ơn nhóm rất nhiều",0.0,0
thật muốn biết bên trong lâu đài như thế nào quá,0.0,0
""""" Nếu phụ huynh có con học lớp 1 năm ngoái rồi năm nay lại có con học lớp 1 sẽ dễ có tâm lý so sánh, từ đó đánh giá chương trình nặng, nhưng thực tế không phải vậy """". Trường hợp đẻ năm 1 và học sinh ở lại lớp cũng có nhưng ít, hiếm. Nhưng mà mình thấy đa số phụ huynh đều nói chương trình nặng",0.0,0
MONG CÁC CHÁU VUI KHỎE.KHỔ ẢI TRẦN GIAN,0.0,0
"nói chung thì mọi thứ để dự trữ tài sản đều tăng lên về số lượng theo từng ngày dẫn đến giá trị của nó giảm, nhưng đất thì không tăng lên cũng chẳng giảm đi. nếu mua đất thì khuyến cáo là mua đất nông nghiệp vì kể cả trong trường hợp bần cùng vẫn có thể chuyển sang làm kinh tế trang trại, chờ ngày ""đông sơn tái khởi"" chứ còn mua đất ở thì không khuyến cáo, bởi giá trị của nó thường bị thổi phồng không đúng theo giá trị thực tế của nó.",1.0,0
Thu nhập của D. Trump thấp nhỉ.,0.0,0
Hoa hậu dành cho đại giaNgười mà chân ngắn mới là vợ em,0.0,0
"Cầu Ngọc Hồi, Mễ Sở ở Hà Nội chuẩn bị thì công có 4,800 tỷ mà tận 13,8km. Trong khi ở đây 2,200 tỷ được có 2km.",1.0,0
Hỏng biết có ai kiểm nồng độ không mà đi lạc nguy hiểm quạ!... Chúc mừng Ông!,0.0,0
Vẫn còn phát thải khí nhà kính thì tương lai này sẽ không còn xa nữa.,0.0,0
Cầu mong sớm suy yếu. Dịch bệnh đã khiến nền kinh tế chúng tôi suy yếu lắm rồi. Giờ bão lớn vào nữa chắc chịu không nổi :((,1.0,0
Mỗi lần đọc tin mới nhất về Trúc Nhi và Diệu Nhi là tôi lại thấy vui. Mong 2 con mau xuất viện. Nhìn 2 con rất đáng yêu.,0.0,0
"a ấy thật tuyệt vời, chúc a luôn khoẻ mạnh.",0.0,0
Chia 3 chia 2 để mua là tuỳ bác. Nhưng đừng bao giờ dồn hết trứng vào giỏ. Chu kỳ chỉ mới bắt đầu. Vì bác máu quá nên bảo đừng mua cũng khó. Lỡ giá tăng thì sao ? Dù khả năng thấp cũng không ai là thánh đoán chính xác được.,1.0,0
Lúc nào có thông tin về 2 con cô củng chạy rất nhanh để vào đọc . biết được 2 con ngày càng hồi phục khỏe lại Cô mừng lắm. Cảm ơn Các Y BS đã đồng hành cùng con trong suốt thời gian qua. yêu 2 con nhiều,1.0,0
Quá tuyệt vì đẹp! kể cả đang sinh con sức tấn công vẫn kinh khủng,0.0,0
"Bị kiện tụng mấy bữa mà nhìn ông già đi thấy rõ, ngoài cules ra thì thật tâm chắc toàn thể fan các đội còn lại của La Liga và các đội C1 không muốn ông từ chức bao giờ, luôn ủng hộ ông ở lại càng lâu càng tốt.",1.0,0
Có lẽ mình đang bị trầm cảm mùa đông rồi. Hichic. Tâm trạng chán ghê. Chắc phải lang thang 1 mình xuống biển 1 phen :'(,1.0,0
Băng đang tan,0.0,0
Tập thể dục để có sức khỏe tốt chứ đừng để mất mạng!,0.0,0
"Con tôi học phờ phạt, chương trình không phải nặng mà cực kỳ nặng,  khi xưa có nặng thế này đâu mà tôi vẫn biết đọc biết viết",0.0,1
Sao ông này lại có bằng lái được vậy ! Lái xe 1 cách khó hiểu lấn làn không tuân thủ tín hiệu đèn .,0.0,0
"Cameron Diaz quyến rũ nhất là trong phim The mask, hút hồn thật sự",0.0,0
"Đề nghị pháp luật tước luôn quyền làm cha mẹ, cho đi tù mọt gông,giao bé cho trung tâm bảo trợ xã hội nuôi,để e còn được ăn học và ko bị bạo hành, đọc mà đau lòng quá, thà ko có bố mẹ còn hơn, chứ như vậy bé sống ko có tuổi thơ luôn",1.0,0
"Cũng đáng thôi. Gây tội được thì chịu tội được. Trong các loại tội ác, hiếp dâm trẻ em là một trong những tội đáng ghê tởm nhất và cần bị trừng phạt thích đáng.",1.0,1
Tôi chưa bao giờ có khai niệm thích hàng trung quốc,0.0,1
có kỹ năng may thoát hiểm,0.0,0
Chúc mừng BM và fan.,0.0,0
Kết quả không thể ai đoán được,0.0,0
Biden nói rất đúng trong lần tranh cãi vừa qua...,0.0,0
"Với sự tôn trọng nhất, chúc cậu thành công, đối thủ của chúng tôi!",1.0,0
15 năm tuổi của mèo thì giống như gần 100 tuổi ở người rồi. Nếu không có gắn chip thì tôi nghi là hậu duệ của chú mèo bị mất năm xưa.,0.0,0
Quá nhiều kẽ hở ! Cũng do 1 phần những người vay vốn toàn thích đi lối tắt cho nhanh nên dẫn đến hậu quả .,0.0,0
"Gọi bằng "" Cụ cá Sấu "" mới đúng 100 năm rồi Cụ sống chưa "" phiền lòng "" ai ,năm ngoài bạn tình của Cụ đẻ 56 quả trứng, tất cả đều được thụ tinh.. Trước khi ra đi Cụ để giống lại cho đời .",1.0,0
"Nhà tôi có cháu nhỏ hơn một tuổi. Vợ tôi tranh thủ tắm cho con trong lúc đang nấu ăn nên cho cả nhà ăn thịt kho đen , cá kho đen mấy lần rồi ! Haizzz... chả ngon lành gì nhưng cũng không dám chê. Thậm chí còn phải ...dối lòng tấm tắc ngon !",0.0,1
"Liverpool đội hình 2 toàn sao ,một phần thua do chủ quan cơ hội nhiều hơn arsenal, ngược lại arsenal kiên cường cộng thêm may mắn.",0.0,0
tháng này tổng đã có 3 người tuổi 36 chết rồi!,0.0,0
"Altis 2011,2012 giá 370 đến 400tr, đi ổn, không có gì để hỏng.",1.0,0
Nhìn hai cái mặt này đã thấy bất nhân rồi,0.0,1
"các chị em cần sắm cho mình một cái làn cói hay mây gì đó, gia đình cũng phân loại luôn, nhiều vấn đề giải quyết lắm",1.0,0
Chúc con mãi mãi bình an. Mau ăn chóng lớn nha con trai.,0.0,0
Đá cho vui mà cũng cần thay hlv à? Khó hiểu thật,0.0,0
"Bale về lại Tot, thì bộ 3 MBK thống lĩnh giải ngoại hạng là chắc luôn...",1.0,0
"Ấn Độ,Peru vượt Trung Quốc",0.0,0
Ố PEN KÌA !,0.0,0
Phương tiện cá nhân tương lai đây sao,0.0,0
Tội con quá. Cảm ơn các bạn nhiều.,0.0,0
Vẫn phải chấp hành tuyệt đối việc đeo khẩu trang không là nước ta vỡ trận đó vì đợt này mở bay quốc tế rồi nên không thể tránh khỏi nguồn bệnh lây vào nước ta. Thật,1.0,0
"I10 kết hợp chạy dịch vụ, tiết kiệm mà hiệu năng tốt. Bác chạy cũng không lo ngại sửa chữa đắt. Chứ Fadil tổng thế thôi toàn chắp vá từ xe khác, từ khung vỏ đến động cơ. Vins đã sản xuất được đâu, rồi hỏng lại ngồi nhìn",1.0,0
"Cái quan trọng bây giờ là cứu chữa những người bị bệnh, tịch thu tất cả sản phẩm lại, dù nguyên nhân ra sao nhưng xét nghiệm có độc tố trong sản phẩm của mình là lỗi của mình.Khắc phục sự cố là điều quan trọng, cái tâm sẽ thắng. Cố lên.",1.0,0
Thật kinh khủng! Cầu mong con bình an!,0.0,0
Chúc mừng Ars !Năm nay Liv cố gắng giữ EPL và đi sâu ở CL là đủ rồi.Mãi yêu Liv.Si,0.0,0
Tổ quốc tôi chưa đẹp thế bao giờ !!!,0.0,0
"Mèo nhà đa số làm kiểng, lười nhớt thây! Gặp chuột cỡ này chui vô chăn bỏ trốn là cái chắc! Giờ phải nuôi Linh miêu, chó săn, cú, đại bàng hay những loài mê thịt chuột mới hy vọng tiêu diệt chúng!",0.0,0
"COVID chẳng nể ai cả, kể cả tổng thống. Chỉ cần đeo khẩu trang thôi cũng thấy khó khăn thì dễ bị nhiễm. Nước Mỹ đang cần ông cùng bao người trên thế giới mong ông và gia đình chóng khỏi để điều hành đất nước...",1.0,0
Cứ người đẹp đi lấy chồng là mình thấy tiếc,0.0,0
"Bài hit thì vô khối:- Giai đoạn 1998 - 2001 tôi nhớ nhất ngoài siêu hot Đi Về Nơi Xa, Bước Chân Lẻ Loi và Phiêu Du là Còn Lại Một Mình, Tình Quay Gót, Hôn Môi Xa, Cuộc Tình trong Cơn Mưa, Bóng Dáng Thiên Thần, Kiếp Rong Buồn, Đợi Chờ Phố Xưa, Email Tình Yêu, Biệt Khúc Chờ Nhau, Chờ Trên Tháng Năm. Các bài song ca với Cẩm Ly. CŨng đừng quên Dòng Máu Lạc Hồng- Giai đoạn 2002 - 2003: Dòng Sông Băng, Tình Khúc Vàng, Đêm Tình Yêu, Lỡ Hẹn- Giai đoạn 2004: Mãi Mãi Một Tình Yêu, Sao Đổi Ngôi, Nắng Sân Trường, Anh Phải Làm Sao, Chim Trắng Mồ Côi- Giai đoạn 2005 - 2006: Con sóng yêu thương, Trăng Vỡ, Nội Tôi, Anh Vẫn Đợi Chờ- Giai đoạn 2006 - 2009: Thiên sứ tình yêu, Hát ru tình yêu, Cắn Môi Tình Còn Đau, Lời Xin Lỗi- Sau đó: Ngôi Sao Bay, Ước Mơ Ngọt Ngào, Liên khúc Chuyện Ba NgườiVề sau phong độ anh xuống nhưng cũng vớt được Yêu Nhau Bao Lâu, Biển Người Nhân Gian, một số ca khúc dân ca như Anh Ba Khía, Ngốc Ơi...Nói chung nhiều lắmCá nhân tôi thấy Bước Chân Lẻ Loi, Phiêu Du, Hôn Môi Xa là 3 ca khúc đẹp nhất",1.0,0
Bạn thân kiểu gì vậy? Hix,0.0,1
Cạn lời những người làm cha làm mẹ như thế này loại gì chứ phải con người,0.0,1
"Người ta giỏi thì mình cứ công nhận, dù cho đó là công việc hay chuyên môn j, tại sao phải tìm tòi chê bai để hạ thấp khả năng người khác chứ",0.0,1
"Muốn biết cảm giác sung sướng thì fadil, muốn mua cho có xe oto chọn i10. Mình đang đi camry LE mà sang láo fadil cũng thấy phê. Chắc Bác sẽ hiểu",1.0,0
Do bản chất con người thôi chứ đừng đổ lỗi cho bia rượu đã côn đồ thì không nhậu cũng hung hăng thôi,1.0,0
Há miệng chờ sung là có thật,0.0,0
Chúc con mau chóng hồi phục sức khoẻ nha cậu bé Hulk,0.0,0
Ảnh bìa đưa mình vào đây xem :D,0.0,0
Không biết ông ấy có phải bieu hiện của bệnh Alzheimer không?,0.0,0
"Ko có gì bất cập. Nếu 1 thí sinh đc 22đ, nguyện vọng vào 3 trường a,b,c chẳng hạn mà 3 trường này điểm đậu >22d, thì thí sinh này phải đợi để xét tuyển bổ sung vào các trường top dưới thôi",1.0,0
Sân chơi này là quá lớn với Minamino. Đáng tiếc cho pha bỏ lỡ.,1.0,0
"400 triệu thì thêm vài chục triệu nữa mua xe dòng hạng B của Nhật như Nissan Sunny, Vios cho nó lành",1.0,0
"Bám đến Real trước 3 năm, Real sấp mặt, Bale đến bám hôi Cup này Cup nọ, Bám đỏ đến nỗi về tuyển hò hét ngoài đường biên rồi lại được Eder ném cup rơi vỡ đầu.",1.0,0
"Không bất ngờ, Biden có ý thức phòng bệnh cho mình và người khác.",1.0,0
Quá hay rồi. Muốn được xem chiếu rạp :),0.0,0
Sao không công bố giá vé dự kiến vậy,0.0,0
Combo 5D IV xịn quá,0.0,0
đua không??? Tommy said !,0.0,0
"Cây xanh là chắn bão, cưa đi lấy gì chắn bão Bạn.",0.0,0
"Trước trận cứ nghĩ S phải thua 9 10 quả cơ vì đội á quân còn thua 8 quả, nhưng nghĩ lại thấy đấm thẳng mặt mà như đấm vào không khí là đủ hiểu vị trí á quân đó là do ưu ái mà có, đá thẳng cơ có khi còn không được top 6",1.0,0
"Tuổi trẻ thích thể hiện, máu yên hùng, hơn thua. Có hơi men nữa càng nguy hại. Gây họa rồi thì tàn cả cuộc đời!",1.0,1
"Chỉ cần đánh 1 lần là ko cho nuôi nữa. Sao không bảo vệ trẻ em và người già sớm trong trường hợp này, để đánh đến 15% thương tật mới xử lý thì đã gây hậu quả  nặng nề rồi. Hic",1.0,0
"Không biết giờ này mẹ và các em ra răng, thương về quê mẹ miền Trung quá!",0.0,0
"Mấy Bác mua xe Nhật là rành mấy món này lắm, vì 99% mua xe là đưa đi lắp ngay phụ kiện, ngoài 4 cái bánh xe với 5 cái ghế ra chẳng có gì cả,",1.0,0
Hy vọng đây là cơn bão vàng giải khát cho miền trung trung bộ và bổ sung nước cho sông mekong có lũ tốt năm nay...khi hoàn lưu bão nằm trên khu vực bắc Lào và bắc Thái lan sẽ bổ sung nước cho sông mekong....,1.0,0
tuy tàn khốc nhưng rõ ràng như vậy mới có tính răn đe mạnh,1.0,0
Phải tính thêm cho Si QBV WCup nữa chứ là 7 QBV hơn Rô 2QBV,0.0,0
"Một đi tích lịch sử rất quý giá gắn liền với cuộc chiến tranh du kích, nên tạo dựng các mô hình với tỉ lệ 1:1 để các thế hệ sau này dễ hình dung! Cảm ơn gia đình đã gìn giữ và tôn tạo di tích này!",1.0,0
"Máy 1.4 đã vứt đi rồi. Seltos này được mỗi cái mã, lắp máy như Kona có phải ngon không",1.0,0
Chúng ta cần kiểm soát chặt chẽ hơn ở các vùng biên giới đường bộ. Covid có khả năng tăng cao vào cuối năm thời tiết trở lạnh nên ko đc chủ quan.,1.0,0
"Mèo nhà mình mà đánh nhau với nó khéo bị nó vả cho một cái là chết ngất mất. Cơ mà nhìn to to thế này lại thấy giống mấy con chồn, không đáng ghét lắm.",0.0,0
"vậy mới thấy vấn đề là ở HLV. các vị trước bố trí toàn để giẫm chân nhau. H M10 vs Coutinho ăn ý đó chứ. Hi vọng Griezmann vào guống hơn thì đúng là năm nay Baxa công ổn, chờ thủ nữa là ok",1.0,0
"Đã từng có khoảnh khắc này giờ nhìn lại ước gì mình cũng tham gia vào,1 kỹ niệm đẹp",0.0,0
"Xe mới thì i10 là ok nhất, nếu chấp nhận xe lướt có thể Accent hay Cerato, Elantra (hạng C rộng, êm, cách âm tốt). Tùy gia chủ thôi.",1.0,0
Tin vui nhất trong ngày!!!,0.0,0
Không biết có đường dây nóng để tố giác hoặc báo cáo khi người dân có nghi ngờ về việc chăn dắt trẻ ăn xin không nhỉ?,1.0,0
Không có ảnh thực tế thì AI nó thích tưởng tượng ra hình nào mà chẳng được.,0.0,0
Mua San cho hợp trend. Còn nói về độ sướng thì đi SA sướng hơn nhiều. SA là SUV thực thụ còn San thực tế là 5+2,1.0,0
Đơn giản là tam giác đó không nằm ở hệ qui chiếu trái đất...khi đứng trên trái đất quan sát tam giác từ khoảng cách xa vài trăm năm ánh sáng thì tam giác chỉ như hạt cát nhưng diện tích thật có thể lớn hơn thái dương hệ.,1.0,0
"Trời, 4.0, 5G, AI ... cũng khóc!",0.0,0
"Một quyết định rất đúng, cây to vậy trồng rất lâu mới có được ",0.0,0
Tất cả các nhà hàng cần phải cung cấp nguồn gốc thịt chó. Nếu không thì phạt thật nặng vào cứ phạt vài trăm triệu vào là xanh mắt ngay.,1.0,0
Ôi trời ơi! Tôi đang đọc cái gì thế này. Nổi da gà.,0.0,0
"Tại sao bộ Giáo dục ko đưa môn bơi lội vào bắt buộc trong trường học.với 800k một khóa bơi cơ bản học tại các trung tâm thì trường tiểu học kêu gọi đóng góp khoảng 500k mỗi học sinh để mua hay xây bể bơi thì tốt biết mấy. Vài ba cái chương trình ""kĩ năng sống ""học suông ko để làm gì khi mà hầu hết học sinh đều phải nhắc chào người khác khi gặp chứ chưa thấy hiệu quả đâu. Năm nào cũng có các e nhỏ chết đuối thật thương tâm. Chỉ mong bộ môn bơi lội được đưa vào giảng dạy.",1.0,0
"Hãy giúp họ xử lý hậu quả? Hãy cảnh tỉnh các cơ quan chức năng, các đại lý phân phối. Hãy vì chính mình, vì cộng đồng. Cần phải có chế tài hình sự cho các hành vi vi phạm an toàn thực phẩm. Hậu quả của nó vô cùng nặng nề nếu cứ buông lỏng như hiện nay.Ví dụ điển hình là các quầy bày bán bánh trung thu dựng bằng lều bạt ngay ngoài đường giữa trời nắng nóng liệu có an toàn ko???",1.0,0
"Angie ích kỷ quá không khi cứ giành nuôi hết 6 con. Thật không công bằng cho Brad, hy vọng anh thắng kiện và được nuôi con. Có 6 con thì chia đôi mỗi người nuôi 3 con là hợp lý.",0.0,0
Oh ra đây là thầy của Khánh Vy!,0.0,0
"Việc thiếu một tiền đạo sắc bén thực sự là vấn đề của Barca. Ôi mẹ ơi, mình có đọc nhầm không.",1.0,0
"Trong cuộc sống có rất nhiều sự kiện bất ngờ, đôi khi nó xuất hiện vào thời điểm mà con người ta không hề mong muốn. Chúc Ngài Tổng thống sớm bình phục!",1.0,0
Mong 1 cuộc sống thật tốt đẹp sẽ đến với con.,0.0,0
"Chặt vây cánh của Si, tăng cường hàng thủ, củng cố chất Hà Lan...hy vọng sớm thành công",0.0,0
"có lẽ mua đông này sẽ rất khắc nghiệt trên toàn thế giới, mọi người hãy cùng nhau phòng bệnh.",0.0,0
Đúng là nổi tiếng đẹp trai có tiền thì gái nào cũng có!,0.0,0
"cái này dễ mà. giả sử tồn tại 1 tam giác có diên tích lớn theo công thức s=1/2 chiều cao nhân độ dài đáy,mà chiều cao thì rất nhỏ suy ra độ dài đáy rất lớn. suy ra góc đối diện gần bằng 180 suy ra 2 góc kia rất nhỏ suy ra cạnh đối diện 2 góc rất bé. MÀ ĐƯỜNG CAO VẼ TỪ GÓC BÉ ĐẾN CẠNH BÉ ĐỐI DIỆN SẼ RẤT LỚN. TUI NGHĨ VẬY MẤY BẠN VẼ THỬ LÀ RA",1.0,0
bắt gặp được con này thì đúng là thú vị rồi :') :'),0.0,0
"Tôi lại thích nhất bài Kiếp rong buồn và Mùa đông tàn phai. Hồi còn đi du học, cả đám tụ tập uống bia, chỉ cần có ai đệm đàn là ae hát Kiếp rong buồn với nhau. Nhớ mãi...",1.0,0
"Em đi vios 2020 e, ngon bổ rẻ, atrage em chưa biết",1.0,0
Ái mộ diễn viên này! <3,0.0,0
"Huyền thoại thể dục dụng cụ tương lai của TQ, quốc gia vốn đã mạnh hàng đầu thế giới về môn này.",0.0,0
Về là dính. Cứ thế mở bay quốc tế. Nản thật.,0.0,1
"Ai rồi cũng nói cho nhà tôi nó hiền lắm ko cắn ai bao giờ, cứ nhiw kiểu trước khi cắn nó đều xin phép chủ hết ấy.",0.0,0
Nếu tôi là công dân Mỹ tôi sẻ bầu Ông Trump.Dù sao ông ấy trẻ hơn và đã kinh qua một nhiệm kì rồi.,0.0,0
cứ thế mà lam không bàn thêm gi nữa,0.0,0
70% cơ thể người là nước mà!,1.0,0
"Trước cũng mê bim mà từ ngày làm 2 quả thận to tổ chảng là hết thích hẳn luôn,thấy mất cân đối và ko đẹp",1.0,1
Ác quỷ chứ không phải người nữa.Đừng coi người nghiện là bệnh nhân nữa!Đã dính vào ma túy thì mua bán và sử dụng đều là tội phạm.,1.0,1
"... hoặc đơn giản hơn, đem lại niềm vui bất ngờ cho cô bé Sarah.",0.0,0
Hẹn gặp nhau ở VMM năm nay nhé Ái Phương :D,0.0,0
"Mong khoa học phát triển nhanh chóng cho nhân loại khổ đau nhờ. Cám ơn đội ngũ y tế ! Chúc cả nhà may mắn, thắng lợi !!!",1.0,0
Pháp luật phải xử thẳng tay để làm gương,0.0,0
Phạt thật nặng và tước bằng lái đối với trường hợp này .,1.0,0
"Họ nghi ngờ không phải là điều xấu, có khi cứu được tính mạng của rất rất nhiều người nếu có sai sót trong đó.",0.0,0
Mua đất chưa bao giờ là muộn cả.,1.0,0
Ôi 20 năm đông đầy bao nhiêu thành tích và kỷ niệm.,0.0,0
Một bộ phim rất hay và còn nhận được giải liên hoan phim tại Busan ấy vậy mà cục điện ảnh định cấm công chiếu! Thật không thể hiểu nôi?,1.0,0
"Sẽ có rất nhiều người bị lốc xoáy mắt vào cô ấy,khá lạ mắt!",1.0,0
"Kiếp ve sầu, đi về nơi xa, tình quay gót, nắng sân trường, cuộc tình trong cơn mưa, mãi mãi một tình yêu, mưa buồn, ảo mộng tình yêu, chờ trên tháng năm, hôn môi xa, mưa trên cuộc tình...",0.0,0
Cho dù thế nào thì Messi cũng xứng đáng được Barca tạc tượng. Chúc cậu mọi điều tốt lành!Tôi fan CR7.,0.0,0
Mất mát lớn lao cho các gia đình với 1 lý do rất lãng xẹt,0.0,1
"Bơi ở ao mãi thì thế thôi, ra biển sóng đánh cho vỡ mặt, achen và 2.8 là minh chứng",0.0,1
Tuyệt vời Việt Nam ơi! Mong là sẽ kéo dài mãi!,0.0,0
những bộ phim khoa học viễn tưởng sẽ thành hiện thực trong tương lai gần,0.0,0
"Sợ thật, khuôn mặt anh bây giờ và 20 năm trước ko khác j nhau, đúng là người ko tuổi.",0.0,0
"Vios thua thiệt về mọi mặt , chỉ lợi thế về biệt danh thùng tôn thôi !!!!",1.0,0
Anh là một người bố vĩ đại.,0.0,0
Sevilla thắng loạt đá luân lưu 5-4,0.0,0
Xin Bão Nuol hãy chuyển hướng và từ từ giảm cấp độ nhé.,0.0,0
"Vậy giấy tờ tùy thân, hồ sơ các thứ đi theo phải xử lý ntn a?",0.0,0
Đứa trẻ bất hạnh.,0.0,1
Xin chân thành cảm ơn Bác sĩ Nguyễn Trung Cấp cùng toàn thể những người đã tham gia chống dịch mang lại sự bình yên cho xã hội!,0.0,0
Nếu không được tái nhiệm thì đây sẽ là 1 nguyên cớ hợp lý cho lòng tự trọng của ngài Trump.,1.0,0
"Mình k cuồng xe HQ, nhưng mình công tâm mà nói rằng xe HQ rất thời trang, đi theo xu hướng của thời đại, nhìn sản phẩm của họ rất nhẹ nhàng thanh thoát, mượt mà & chất lượng đã đạt tới tầm cao k thua kém xe Nhật. Nhật là một cường quốc ở mọi lĩnh vực điều đó ai trên thế giới này cũng đều biết, nhưng ở thị trường Vn & ĐNA thì lĩnh vực oto, và đặc biết là Toy đã phân biệt đối xử rất nặng nề so với phần còn lại của TG. Toy đã sx ra những chiếc thùng tôn di động kém chất lượng, dấu cục máy cn thập niên 80 bên trong, tinh chỉnh một chút về thiết kế của thập niên 90...sx và lắp ráp hàng loạt bán giá cao cho các thánh cuồng của chúng ta, với khẩu hiệu tiết kiệm nhiên liệu - bền, bây giờ người tiêu dùng phát hiện ra là cn có gì đâu, mà k bền.Vậy nhưng vẫn còn sót lại dăm ba thánh cuồng, ngồi trong chiếc thùng tôn nhưng tưởng đó là đỉnh cao của cn xe hơi, k chịu nhìn nhận khách quan và mở mang tầm hiểu biết để hiểu rằng xe Hàn Âu Mỹ Việt đã hơn hẳn về cn, thiết kế và độ an toàn gấp 2 hay thậm chí 10 lần mớ thùng tôn hỗn độn xấu xí kia. Mình k chê đc Toy Âu Mỹ, nhưng mình chê thùng tôn tại Vn.",1.0,0
"Có phải vì ổng tên Dunlop mà bây giờ cái phần cao su bánh xe đó được gọi là ""lốp xe"" không nhể",0.0,0
Tuyệt vời! Việt Nam cố lên! Đất nước chiến thắng!,0.0,0
"Cầu trời cho ngài và gia đình vượt qua khó khăn bệnh dịch, sớm được bình phục!!! Tuy rằng tôi không thích phong cách, suy nghĩ, hành động của ngài!!!",0.0,0
200 tr bạn nên mua toyota wigo 2018 hay 2019 cũ lướt số sàn nhé nó thực sự bền . Đừng mua i10 hay mon nó hay hỏng vặt và đời thấp đây mất thời gian trật chội lắm,1.0,0
"Bạn đã có 400tr và bạn muốn một chiếc xe cũ ít hỏng vặt thì mua xe mới luôn đi bạn, Nissan Sunny đang hạ giá kịch sàn đấy, em đó dáng không đẹp nhưng xe mới dù sao cũng ngon hơn vạn lần xe cũ. Mua xe cũ mà múc phải Vios taxi hoàn lương còn chết dở với nó",1.0,0
"tốt nhất là không cho cháu về ở cùng bố mẹ nữa vì lý lịch của cả Bố lẫn Mẹ đều phức tạp. mong rằng hai bên Nội Ngoại cố gắng nuôi cháu cho cháu trưởng thành đã, đến lúc đó cháu sẽ nhận thức được cái tốt , xấu và biết cách tự bảo vệ chín bản thân mình. thương con lắm mong con nhiều sức khỏe.",1.0,0
Bão đi xuống phía tây nam thường sẽ rất mạnh vì vùng biển ở đây sâu và ấm hơn. Cầu mong mọi điều bình an cho mảnh đất miền Trung.,1.0,0
Không biết cổ động viên xịn của nước ngoài có comment theo kiểu hâm mộ nửa mùa của mấy ông này không nhỉ?,0.0,0
Xin đừng đánh giá kiến thức của trẻ 6 tuổi bằng cái đầu của người lớn. Tại sao cứ phải phức tạp việc đọc chữ thế ạ?,0.0,0
"Covid thì không riêng gì chính quyền Trump mà Ý, Anh, Pháp... cũng vỡ trận. Nói gì thì nói nhưng thành quả mà nhiệm kỳ Trump đạt được không thể chối bỏ!",1.0,0
"Nên mở cửa và kiểm soát dịch, cách ly và trả tiền, chứ những người ko bị ảnh hưởng về kinh tế hay hô hào không mở cửa vì họ vẫn kiếm được tiền và công việc không bị ảnh hưởng, chúng ta phải sống chung với dịch để phát triển kinh tế thôii!",1.0,0
Khí chất là chấn thương và chơi golf chăng?,1.0,0
