comment,constructiveness,toxicity
"Tuyệt vời, cả 1 tuổi thơ của mình. Hồi đó k có điều kiện, chỉ mua lẻ tẻ mỗi khi tiết kiệm đủ tiền ăn sáng. Nên khi tái bản năm 2004 lúc mình học đh vẫn đều đặn qua nhà sách ở phố Bà Triệu mua trọn bộ cho thỏa nỗi đam mê. Đọc đến nát quyển tập 1, thật sự giờ mình mới biết là nhà văn phóng tác truyện, thảo nào đọc và hình dung thấy nó rất rất thân thuộc. Chỉ có bộ này với ""tuổi thơ dữ dội"" là truyện chữ mình đọc ngấu nghiến, còn lại chỉ có truyện tranh :D Bác nào 85 điểm danh cho nhớ cái tuổi thơ đẹp đẽ đó nào :)",1,0.0
"Remdesivir, cho đến thời điểm này là thuốc duy nhất được chứng minh có hiệu quả khoa học trong việc ngăn covid-19 phát triển (replicate) trong cơ thể. Thế mới biết, một người từng tuyên bố mọi thứ phản khoa học, khi mắc bệnh, lại được chữa trị bằng những phương tiện khoa học tối tân nhất! Cho nên, 'Đừng nghe những gì ta nói, hãy nhìn những gì ta làm'!",1,0.0
"Không hiểu sao vẫn không khắc phục được tình trạng đuối nước ở trẻ em. Dậy bơi cho trẻ chỉ một phần cái chính là sự vô trách nhiệm của người lớn. 5 đứa trẻ từ 2-13 tuổi bơi nghịch dưới ao mà không có người lớn nhắc nhở ,canh chừng thật hết muốn nói",1,0.0
"Mình sống ở q3 hơn 20 năm rồi, chưa bao giờ thấy khu vực q3 ngập cả.",1,0.0
"Trump đặt tiêu chí. Người Mỹ dùng hàng Mỹ. Các doanh nghiệp cứ yên tâm chuyển hết về nước. Có chuyển sang nước khác, dân Mỹ cũng không thích mua nha. Mọi tổn thất và các khoản lỗ cứ để Trump lo nha. Nhân công thì yên tâm. Dân lao động Mỹ đang cần việc, không yêu cầu lương cao đâu. Dân Mỹ lớn lên ở đất nước vĩ đại và văn minh nhất thế giới thì tay nghề chuyên môn khỏi phải bàn. Cứ ráng kéo hết về cho Trump kiếm phiếu bầu cái đã nha. Mọi chuyện còn lại để Trump lo nha. Em trình bày ý kiến cá nhân theo đường lối Trump nha mọi người. Fan cuồng đừng ném đá em nha.",0,0.0
Chết tôi rồi... Huhu chắc là có uống nhầm nhiều lần rồi vì cứ thấy bia Saigon sao dạo này lạ lạ...,0,0.0
"Bayern Munich hiện nay quá mạnh, lối chơi hiện đại, không tốn sức mà rất hiệu quả. Sự kết hợp nhuần nhuyễn của pressing và kiểm soát bóng đã phá vỡ chiến thuật phòng ngự phản công của Sevilla.",1,0.0
cup này mặc định Manchester City r,0,0.0
Qúa thương tâm! Xin chia buồn cùng 2 gia đình các cháu.,0,0.0
Án hơi nặng... Nếu tuy tố tội: Giết người trong trạng thái kích động mới đúng. Thứ 1: Đi lấy cô gái khi cô ấy là cô gái độc thân trước pháp luật. Thứ 2 Đi đã 3 lần bảy lượt chạy trốn và thoát chết nhờ may mắn chỉ vì không muốn gấy hấn với nạn nhân.,1,0.0
Rất thích Cara.,0,0.0
"khâu kiểm tra vệ sinh an toàn thực phẩm có vấn đề lớn quá rồi, mong sao những nạn nhân sớm bình phục !",0,0.0
Đọc sớm biết sớm rồi thông minh hơn hay đang vắt kiệt sức lực các cháu. Đọc mà bức xúc.,0,1.0
"Còn có đội thua nát hơn cả Barcelona nữa cơ à, ít ra người ta còn có bàn danh dự. Chẹp",1,0.0
"Nguy hiểm thật, canh đêm canh ngày, vậy mà con sinh ra vẫn ... giống hàng xóm.",0,0.0
"Mới 18t mà đã có bằng đại học rồi, quá ngưỡng mộ.",0,0.0
Trời mà mưa nguyên tháng thì tính làm sao nhỉ ?,0,0.0
Nếu tôi có tiền như bạn. Lux sa là kí hợp đồng thôi. Thứ nhất hợp tác vs ông vượng bạn sẽ an tâm hơn về hậu mãi . Thứ 2 phụ tùng rẻ bèo có sẵng. Chứ nhớ con ertiga nằm chờ 9 tháng k có phụ tùng k ?. Thứ 3 lux sa k phải xe mới mà là bmw x5 thay form thì tội gì k xuống tiền thử. Nếu chạy thời gian k thích thì đổi thôi,1,0.0
Tuổi này hơi nhậy cảm.,0,0.0
"Mặc dù ko thích chất lượng trung quốc lắm, nhưng phải công nhận mấy món này họ giỏi thật",0,0.0
Nhà mình ai cũng biết bơi nhưng hiểu được sự nguy hiểm và mặt áo phao khi xa bờ và không bao giờ bơi một mình. Người lớn cần giải thích trẻ con sự nguy hiểm.,1,0.0
"Hóng chờ háo hức nhưng nhìn bản anh Hải bán option bị cắt sạch, bản luxury Seltos giá gần tương đương Kona bản đặc biệt mà option thì chả có gì, lại còn 2 túi khí nữa, nói chung vẫn phải cân nhắc nhiều vs Kona.Tôi vote Kona 1 vé",1,0.0
Trump vẫn là số 1 trong mắt các Fan.,0,0.0
"Mừng quá, miền Trung chờ mưa bữa giờ.",0,0.0
Tôi thích ông Trump. Tôi tin ông sẽ có thêm một nhiệm kì nữa làm tổng thống,1,0.0
Một mặt khác của Sài Gòn hoa lệ.,0,0.0
"Tăng quá nhanh, con số 9 triệu người nhiễm chỉ trong 4-5 ngày nữa và sẽ tiến tới con số 10 triệu người vào đầu tháng 7, kèm theo số người chết sẽ vượt 500.000 người. COVID-19 bé nhỏ đã và đang làm thế giới điên đảo, chưa biết bao giờ dừng.",1,0.0
"Mong em thành tài, đóng góp trí tuệ để xây dựng đất nước.",0,0.0
Tôi bận lắm! Thỉnh thoảng ngoi lên cho mọi người biết tôi vẫn ổn,0,0.0
Ôi toàn những người giỏi toán comment. Mình đọc lướt qua mà chóng cả mặt.,0,0.0
"bđs chưa bao giờ về lại giá trị thực sự cho người có nhu cầu ở thực sự, kể cả khi bong bóng bđs sảy ra như nhiều năm trước đây. BĐS cho dù trong thời gian ngắn ko thể đạt tới mức lãi suất đỉnh cao nhất, nhưng vẫn là kênh trú ẩn tài sản an toàn nhất. Đây là ý kiến của mình với hơn 10 năm vừa đi làm vừa mua đất đầu tư. Mình vd trường hợp của mình năm 2009 lúc đó đang đỉnh sốt đất chạy theo dư án sân bay Long Thành, khi đó mình có bỏ ra 340tr mua 530m2 đất nhưng cơn bong bóng sốt đất nhanh trong sảy ra, đất ko hề tăng mà đứng lại thậm trí lúc đó có nhiều người vỡ nợ theo.... Nhưng mình cũng ko quan tâm vì được giá thì bán còn ko thì thôi, mình vẫn để đó đến cuối năm ngoài có người tìm mình trả 3,5ty mình ko bán. Đây là vd điển hình nhất, nếu mình gửi tk thì có lẽ với số tiền đó cộng lại 10 năm lại giờ mình cũng chẳng đủ mua đuọc 1 lô đất nền.... Đây chỉ là 1 vđ cho việc mình đầu tư lô đất này tính ra mình ko lợi nhuận nhiều nhưng nó ko bao giờ làm mất đi giá trị ts của bạn. Chúc bạn may mắn nhé.",1,0.0
Cá mập mà gặp cá voi sát thủ giống như mình làm thịt con gà vậy á. Dưới biển thì ko có con nào là đối thủ xứng tầm với nó cả.,1,0.0
"Phương án hai là tối ưu nhất,đấu nối với các thành phố tương đối gần",0,0.0
Chúc em thành công trong học tập và cuộc sống để đóng góp cho đất nước,0,0.0
mua cả 2 về ăn từng con một xem khác nhau gì,0,0.0
muốn mua bảo hiểm 1 tỷ chưa đủ tự tin để mua,0,0.0
"Không đi học trước , thì còn lâu mới theo kịp chương trìnhTrên lớp giờ chỉ các bạn đã học trước rồi mới theo kịp thôi các bác àTrên lớp chỉ các bạn học trước rồi mới được ngôi sao, và ghi nhận lên bảng thành tích trong tuần thôi- Còn bạn nào ko học từ đầu thì : đọc , đánh vần và viết còn kém , sổ theo dõi cô cho mang về chỉ có : Đọc kém, viết kém....",0,0.0
Cách ly sân bay xa xa thành phố dùm,0,0.0
"Trường có quản lý được không? Nên cấm học sinh, trừ sinh viên lớp lớn nhé.",1,0.0
Sao vậy các cô ko phản ứng kịp nên xem xét lại,0,0.0
Hèn gì trông chị ấy xinh hơn mọi ngày!,0,0.0
Đúng là 2 con quỷ đội lốt người.. Kinh tởm,0,1.0
"Cùng tầm tiền thì cứ kona mà quất thôi. Tôi đi Kona và cảm nhận khá ổn, xứng đáng với giá tiền. Còn Seltos thì tôi chưa có dịp thử, nhưng thật sự tôi nhìn không thể mê nổi con xe này, toàn nhựa ọp ẹp.",1,0.0
"Dựa vào các comment trước, ta suy ra cạnh hình vuông bằng 5 cm",0,0.0
"Chúc mừng Barca và các cầu thủ, các bạn làm tốt lắm, khởi đầu như vậy thật mỹ mãn. Hãy đập tan những tin đồn thất thiệt và chứng minh trên sân cỏ để thấy rằng quá trình tái thiết Barca đã đi đúng hướng với những con người hiện tại",0,0.0
"Người ta có tiền thì muốn mua loại cao cấp hơn đi tặng đi biếu. Có cầu thì mới có cung. Cũng như vertu đấy thôi, chức năng thì ít nhưng dát vàng dát kim cương là tạo nên đẳng cấp. Bánh trung thu làm vừa ngon, vừa đẹp, vừa cao cấp là chứng minh cho đời sống của bộ phận người dân đã được nâng cao.",1,0.0
Hay quá Biden tự tin lên!,0,0.0
"Bale những năm trước chơi ở Laliga, chê Ngoại hạng Anh, công kích bóng đá Anh; nay phong độ xuống dốc, không được ra sân thi đấu với Real Madrid thì quay lại mong cầu Ngoại hạng Anh; Thật ra Premier League là giải đấu hấp dẫn hay nhất hành tinh, và chẳng có đội bóng nào giữ mãi đỉnh bàng, không như Laliga, Bundesliga. Type người kiêu căng, ngạo mạn, khi qua 1 đoạn đường rồi quay lại, liệu có cảm thấy xấu hổ chăng!?",1,0.0
"Thích nhất là MV ""Cô dâu"" của cô ấy và diễn viên Thanh Thức. Ai đó xem xong muốn cưới liền!",0,0.0
Nhất định phải ghé nơi này một lần,0,0.0
Một đề cử đúng đắn!,0,0.0
độ dài 1 cạnh hình chữ nhật bằng: 3.479457,0,0.0
Không biết làm sao như thế nào mà hệ thống thoát nước của bệnh viện lại tệ hại như thế này?,0,1.0
Tui sớn sác đọc sao mà ra 2-8 thấy kỳ kỳ coi lại ủa Sevilla chứ có phải Barca đâu mà 2-8 ha !,1,0.0
China sẽ không có lợi với động thái này.,1,0.0
"Ngoài 2 ca khúc đó ra Anh còn lấn sang qua dòng nhạc âm hưởng dân ca như Nội tôi, Nhớ mẹ...nghe đến nao cả lòng...",1,0.0
"Cô bé xinh đẹp quá, thật thương tiếc thương cho hành tinh mất đi một người xinh đẹp.Xin chia buồn cùng gia đình và đất nước Hàn...",0,0.0
Vẫn hơn khóc nhé 2-8.,0,0.0
Cầu quá nhỏ so với lượng phương tiện lưu thông ngày càng tăng. Cần làm 8 làn đường,1,0.0
Năm 2020~2021 hy vọng NHA sẽ có nhà tân vô địch!!!,1,0.0
"A Di Đà Phật,thương con quá,cầu mong con được siêu thoát!!",0,0.0
Thôi hn đá chỉ cần dự đoán bao trái thôi,0,0.0
"Đến xe mới mà còn có khi hỏng vặt thì bạn mua xe cũ mà đòi không hỏng vặt thì khó quá. Mua xe cũ là 1 lần thử vận may bạn nhé, đừng mong đợi quá nhiều.",1,0.0
Có hai lý do để bị thiệt hại nè thứ nhất là do dân chủ quan thứ hai là do dự báo sai lệch về đường đi cũng như thời gian bão đổ bộ vào đất liền,1,0.0
"Bản thân tôi thấy Trump rất nhiệt huyết và rất tận tâm vì nước Mỹ, vì người Mỹ hơn những ông tổng thống Mỹ mà tôi biết như Obama hay Bill Clinton. So về độ tuổi của ông ta so với 2 người tiền nhiệm thì ông Trump làm việc quá tốt rồi.",1,0.0
Ông Real mua bán khôn quá.,1,0.0
"Cháu còn nhỏ, và tôi lo cho sức khỏe của cháu.",0,0.0
Rồi rốt cuộc thì mục đích của người đàn ông này là gì? Muốn được ngồi tù? Loại giết hại động vật ko có khả năng phản kháng là hèn hạ nhất!,0,1.0
Idol của tôi! Ngày xưa fan của a đông số 1 luôn.,0,0.0
"Kỳ lạ thật, đọc lướt kg kỹ tưởng 102 người dương tính COVID, đọc kỹ lại thấy 102 dương tính với ma tuý lại thở phào nhẹ nhõm",0,0.0
"Đề nghị xây nhà trên lòng bè bằng ống tre, vừa hợp sinh thái, vừa mát mẽ và khô ráo khi nước dâng cao.",1,0.0
"Tai nạn là chuyện bình thường. Các bạn nào có ý cà khịa gì đó thì xin hay suy nghĩ tí. Tiếp dầu trên không là 1 điều cực kỳ khó, đòi hỏi tay kỹ thuật cao và còn phụ thuộc vào nhiều yếu tố khác như gió, hoặc vùng nhiễu. Mà trong lúc huấn luyện thì xảy ra sự cố để biết mà khắc phục lúc chiến tranh là 1 điều bình thường.",1,0.0
Đồ ăn nhìn đen thui là mất hứng liền,0,1.0
"Về lý thuyết ông nói rất đúng,nhưng thực hiện ông lại làm rất tồi.",0,0.0
Fan M10 im lặng trước King Cr7,0,0.0
"Một người cha tuyệt vời ! Tình cha như núi Thái Sơn , nghĩa mẹ như nước trong nguồn chảy ra !!!",0,0.0
"Ví dụ giờ cứ cho việc Bắc Cực xanh lên là việc tốt đi. Thì sau khi nó xanh lên nhiều, nhiều người sẽ đến khai thác, xây dựng nhà máy, thế là cũng tiêu tiếp.",0,0.0
Chuẩn bị lấy đà tăng giá. Tháng tăng 3 lần thì chua quá,1,1.0
"Phương Oanh mặc đầm đẹp quá, quý phái và sexy. Gương mặt rất ăn ảnh. Tôi thích PO trong vai Trang- phim LCSP hơn, vai Uyên không hợp, sượng lắm !",1,1.0
"Phim hợp thời với phong trào chống phân biệt người da đen, nhưng lại phóng đại quá mức chỉ làm cho hận thù giữa hai màu da sâu sắc thêm, không giúp ích gì cả.",1,1.0
Câu 4 theo tôi có thêm đáp án nữa là -2: bình phương số bên phải số ở trên + bình phương số ở dưới bên trái trừ đi số ở dưới bên phải.,1,0.0
Ko nên mua xe vinfast nhé bạn tôi đã mua và rất thất vọng,1,1.0
"Mấy thực phẩm này toàn chất bảo quản ko tốt cho sức khỏe, tôi học bên công nghệ sinh học chuyên ngành thực phẩm nên rất rõ vấn đề này.",0,0.0
"không nhé, đắt mà chi phí bảo dưỡng cao, xe chật tốn xăng, tuy an toàn nhưng nếu so với các xe đời mới thì cũng ngang ngửa thôi, ngoài toy ra với 800tr mua đc rất nhiều xe đẹp tốt và an toàn",1,0.0
Tuyệt vời ! Mong cầu Cát Lái cũng sớm được thi công,0,0.0
Tôi thích Trump không phải vì ông hoàn hảo hay không mà thích vì một điều duy nhất.,0,0.0
Hết hy vọng vào ông Trump rồi,0,1.0
"Mùa hè giông bão đã xaGiờ ta thấy lại Barca hùng cườngVigo không thể xem thườngSân Balaidos kiên cường ,hiểm nguyBarca cùng với MessiNăm năm chưa thắng cực kỳ chông gaiKoeman xáo trộn đổi thayMang nhiều nét mới chiêu bài khác xưaFati tuổi trẻ không vừaTrận rồi cú đúp vẫn chưa hài lòngTrận này tiếp tục thông nòngTương lai đội bóng chờ mong em nhiềuMessi thì vẫn cao siêuNiềm vui chơi bóng thật nhiều trong anhCoutinho ""dáng"" mới toanhGiống như cái thuở tung hoành AnfieldGriezmann đóng góp chưa nhiềuNhưng nhờ thầy mới sớm chiều khác thôiHàng công có vẻ êm xuôiTuyến hai Busquet thu hồi cực hayDe Jong chuyền bóng miệt màiChủ khu trung tuyến anh này chớ aiHậu phương xứng đáng vỗ tayPique chắc chắn ,miệt mài theo banhAlba công , thủ rất nhanhNeto vẫn giữ khung thành vẹn nguyênSergi cánh phải không hiềnGhi bàn cuối trận chân tiền kém aiCứ đà chiến thắng thế nàyTinh thần đội bóng mỗi ngày mạnh thêmMessi kết thúc ấm êmCuộc đời cầu thủ khỏi tìm đâu xaKoeman đến với BarcaLúc đầu không thích nhưng mà không saoXưa ông thành tích không caoHai lần sa thải làm sao yên lòngMong ông ngày một "" lớn khôn""Giống như Pep, Cruyff giữ hồn BarcaCules buồn suốt năm quaGiờ liên tiếp thắng khiến ta yên lòng !",1,0.0
có thể là bể bơi của đại gia thích tránh xa nơi ồn ào phố thị :)),0,0.0
Cá nhân tôi không cảm được nhạc của cậu này. Nó thô tục và phản cảm vô cùng.,0,1.0
Đã qua rồi ạ. Vệ tinh thấy mây vào hẳn đất liền rồi. Đà nẵng tạm bình yên,0,0.0
"không sợ kẻ địch mạnh, chỉ sợ đồng đội .....",0,0.0
"Sáng ngủ dậy, mở tin tức ra xem. Thấy kết quả pháo thủ dành chiến thắng thứ 2 liên tiếp, cái cảm xúc như hồi giáo sư còn dẫn dắt lại le lói trong mình. Tuy rằng, lối chơi đã có những thay đổi, nhưng chúng ta hãy nhìn vào những người đội trưởng. Kể từ sau sự ra đi của Thierry Henry, chúng ta không còn một thủ quân mẫu mực về tình yêu, lòng trung thành, sự nhiệt huyết và phẩm chất chuyên môn. Nhưng hiện nay, ở Aubameyang - mình lại thấy được những phẩm chất từng có ở Henry. Mục tiêu vô địch là ngoài tầm với nếu như so sánh chất lượng đội hình với những Mancity, Liverpool. Vậy còn top 3 thì sao nhỉ! Hoàn toàn có thể nếu biết chắt chiu những cơ hội như ngày hôm nay. Chúc cả nhà cuối tuần vui vẻ.",1,0.0
"Cứ mới mà mua . So sánh , suy nghĩ gì cái xe 10 năm tuổi . I10 cho lành . Biết đâu 2,3 năm kiếm đc làm hẳn em i10 đời mới nhất",1,0.0
"Đề nghị TPHCM triển khai nhanh và kiểm tra việc thực hiện bộ tiêu chí cho các quán ăn, nhà hàng nhằm ngăn chặn tình trạng ăn nhậu , không tuân thủ quy định giữ khoảng cách 2m; tập trung người tại nơi công cộng quá số lượng người quy định... là nguy cơ lây lan dịch bệnh Covid 19.",1,0.0
"Hy vọng công trình khởi công đúng dự kiến. TPHCM là đô thị lớn nhất nước mà các đường vành đai vẫn ì ạch, trong khi vành đai 3 Hà Nội đã được xây dựng từ lâu, nếu cứ như thế này thì kinh tế xã hội TPHCM nói riêng và cả nước nói chung bao giờ tạo được đột biến??",1,0.0
thương bé quá .thật xót xa cho gia đình,0,0.0
"Ai đẹp không biết, nhìn kỹ vẫn thua vợ mình",0,1.0
1 bao thuốc lá phạt 3 triệu vậy 1 tấn thuốc lá thì sao?????,0,0.0
"có. Ta sẽ luôn vẽ được 1 tam giác cân có cạnh đáy 10^20 m, chiều cao tương ứng là 0,2mm. khi đó S=1/2. 10^20. 0,0002 = 10^16 mét vuông > S trái đất. Ta sẽ chứng minh tổng 3 đường cao nhỏ hơn 1mm. Gọi 3 cạnh của tam giác là a,b,c và 3 đường cao tương ứng là x, y,z trong đó a= 10^20m, b=c. Ta có b+c >a nên b=c >1/2a . mà ax =by=cz nên suy ra y=z <2x hay y=x< 0,4mm . vây nên x+y+z <1mm",1,0.0
Làm ơn để tên đường trước ngã 4. Chứ đi qua rồi mới thấy tên đường làm mất công quay lại...,0,0.0
"Chỉ thắc mắc, chó mẹ được gửi đi vậy thì những con cún con sẽ ra sao? Báo con may mắn, cố gắng sinh tồn nhé!",0,0.0
"Hay quá, hợp lý quá Barca ơi.",0,0.0
Ars đang trong giai đoạn tái thiết nên không phải khi nào cũng đá tốt như với trận gặp fullham được. Hơn nữa các đội bóng lớn dù ở đỉnh cao cũng đôi lúc có những trận đấu trầy trật khó hiểu. Vì vậy người hâm mộ không nên quá khắt khe với clb lúc này. Quan trọng là Ars phải biết cách giành lấy chiến thắng ở những thời điểm khó khăn nhất và chúng ta đã làm được ở trận đấu này.,1,0.0
Dự phòng cho trường hợp VN thành công xưởng chế tạo sẽ cần rất nhiều điện mới thu hút được.,1,0.0
NHỮNG PHỤ NỮ TRÊN 50.THẬT LÀ ĐẸP . VUI KHỎE VỚI GIA ĐÌNH,0,0.0
Với Ars thì hôm qua là 1 Liverpool hoàn toàn khác với LV mà gặp cách đây ít lâu.,1,0.0
"Thương các cháu, vô nằm viện không cha không mẹ lo.cầu trời phật cho các cháu nhanh khỏi bệnh",0,0.0
"Sau khi xem Deluxe và Luxury bị cắt chỉ còn 2 túi khí, giá Premium thì cao vọt => Seltos thực sự không cạnh tranh và có lợi thế so với Kona như nhiều cụ nghĩ ban đầu, thấy mình lấy Kona mà ko đợi Seltos là đúng",1,0.0
"""Không thể trực tiếp ghi bàn, nhưng M10 còn nhiều lần làm khổ hàng thủ Celta Vigo bằng những pha di chuyển hoặc dứt điểm. Phút 59, anh đá bồi tung lưới đội chủ nhà, sau khi Coutinho sút dội cột. Nhưng bàn thắng không được công nhận vì lỗi việt vị."" >> Kiểu gì cũng cố tung hô cho bằng được...",1,0.0
"Cái thời mình đi học (mình 8x đời đầu), bữa nào không học là nhớ bạn nhớ trường, bữa nào lỡ bị ốm hay nhà có việc phải nghỉ là khóc lên khóc xuống đòi đi học. Còn con tôi giờ đến trường là trách nhiệm, là công việc chứ không còn là sự hứng thú với chuyện học hành nữa (mới lớp lá mà vậy đó)",1,0.0
Mong sao sau khi nới lỏng đường bay quốc tế và cách ly vẫn bình an!,0,0.0
Tôi có 2 cháu trai. Hiện đang mong có 1 bé gái nữa thế mà cái tên khốn này...ko nuôi được để tôi nuôi.,0,1.0
Cảm ơn nhóm. Xúc động quá. Mong con được bình an như tên của con nhé,0,0.0
"Nghĩ mà thương Arsenal, có mỗi cái Cup liên đoàn mà 3 vòng liên tục gặp Lesceister, Liverpool, ManC. Qua được 3 ông lớn này không khéo lại thua nhảm Stock City",0,0.0
Ý trời rồi. Biden không cần 2 cuộc tranh luận kia nữa rồi.,0,1.0
"Cảm ơn các chiến sỹ công an,người dân đã tham gia phá án.",0,0.0
"Sàng lọc là điều tất yếu, nhân dịp này dẹp bớt mấy Cty BĐS làm ăn chụp giựt đi",1,1.0
Thật tiếc tuổi xuân và sắc đẹp của em,0,0.0
Ở rể không phụng dưỡng giờ đòi chia công bằng.,0,0.0
"Dù tôi là người Á ĐôngNhưng tôi vẫn quý mến ông rất nhiềuCàng ngày lại thấy càng yêuQuan hệ Việt -Mỹ như diều bay caoTôi trân trọng ông biết baoChúc ông thắng cử , vui nào vui hơn!",0,0.0
Xin đừng xát muối vào lòng cules,0,1.0
các trận đánh Mỹ Nhật tại Thái Bình Dương mình rất khoái (đọc trên wiki),0,0.0
"Ôi, thật là mình ko ham fastfood tí nào. Cứ phở, bún bò, bún riêu, bún mắm....hoặc còn gà ta hông muối sả, lá chanh xong rồi xé ra gặm...ực",1,0.0
Mỗi ngày như mọi ngày tôi đã đi bộ tối thiểu 40 phút lúc sáng sớm.,1,0.0
"Cám ơn các bác sỹ, cảm ơn nhưng nhà hảo tâm đã cứu sống một cuộc đời bất hạnh.",0,0.0
"Thời điểm này nên giữ vàng lại bạn, vàng đang là kênh trú ẩn tốt.",0,0.0
"Hoa cúc vàng là biểu tượng của Hoàng gia Nhật Bản. Có lẽ vì vậy họ cũng yêu tác phẩm Đi qua hoa cúc của tác giả Nguyễn Nhật Ánh. Mà cái tên tác phẩm Cho tôi xin một vé đi tuổi thơ cũng rất ấn tượng, có lẽ mình sẽ tìm đọc, biết đâu có thể tìm lại được một phần của tuổi thơ.",1,0.0
chả hiểu đã báo có bão rồi cứ ra đường làm cái gì??,0,0.0
Mọi người dân Việt Nam chung lòng đẩy lùi COvid,0,0.0
Huế gió đang mạnh dần rồi. :-/,0,0.0
Cứ mặc kệ nó là nó ổn.,0,0.0
Nhìn khiếp quá,0,1.0
"Mình rất THÍCH Cô Moon Nguyễn đưa ra những idioms cho các và rất hữu dụng, Cám ơn cô nhiều!Get itchy feet: Ngứa chân (sẽ thực hiện được, nhưng trong tương lai)Have itchy feet: Ngứa chân (sẽ thực hiện được, mà càng sớm càng tốt)Có 2 ý nghĩa rất quan trọng cho người thích du lich đây đó. Hay không ngồi yên được.- Muốn đi du lịch đến những nơi khác nhau để khám phá điều gì đó, mà ƯỚC MUỐN từ quá lâu rồi.- Muốn rời đi một nơi khác,và bắt đầu một cái gì đó mới lạ, mà mình ƯỚC MUỐN từ quá lâu rồi.",1,0.0
"An ninh năng lượng là sống còn của nước đang trên Đà phát triển. Càng nhiều nguồn sẽ càng nhiều phương án dự phòng, hơn nữa tính cạnh tranh tăng cao. Đất nước có nhiều lợi thế tại sao ta không tạo điều kiện để nâng cao tính cạnh tranh và phát triển! Trong tương lai không xa thủy điện, nhiệt điện sẽ giảm do nguồn cung thiếu ổn định, giải pháp mang tính ổn định và bền vững sẽ chuyển sang dạng năng lượng khác. Tôi nghĩ hiện đại hoá hệ thống điện Quốc gia mang tính cạnh tranh có kiểm soát là hết sức cần thiết ngay từ bây giờ. Nhiều nước trên thế giới họ đã thử nghiệm và gặt hái thành công. Năng lượng gió, mặt trời và nước biển.",1,0.0
Năm nay có vẻ vui. Sau 2 năm chốn Messi thì năm nay 7 được gặp lại thần tượng. Mà không biết Messi có nhớ vụ ăn cơm chưa hà,0,0.0
"cảm ơn thầy giáo, video rất hữu ích ạ",0,0.0
Tiểu Vy đẹp nhất.,0,0.0
"tất cả đều là giả thuyết, suy luận sau đó giả thuyết trước.trăm năm sau mới biết sự thật hoàn toàn khác đi.",0,0.0
"Theo ý kiến cá nhân, tôi nghĩ bạn chỉ nên đầu tư đất Q9 thời điểm nhạy cảm này khi miếng đất đáp ứng được các yếu tố sau:1. Đất thổ cư, có sổ đỏ và không vướng quy hoạch.2. Mảnh đất nằm trong hoặc sát các khu dân cư đông đúc, có SẴN cơ sở hạ tầng thuận tiện cho sinh hoạt như: Chợ dân sinh, trường, ủy ban nhân dân, công viên, và các nhà chung cư cao tầng tọa lạc gần đó...3. Đường trước nhà rộng, ô tô đi qua hoặc ô tô có thể tránh nhau (chiều rộng đường tối thiểu 4m trở lên. Đường càng rộng càng tốt). Mặt tiền rộng (từ 5m trở lên), nếu mua được lô căn góc thì càng tốt vì sau có thể chia nhỏ phân lô hoặc rất dễ bán.4. Giá càng rẻ càng tốt, diện tích không cần quá rộng. Nên thương lượng đàm phán quyết liệt và khéo léo để có giá tốt nhất. Hãy nghĩ mảnh đất như 1 mặt hàng vậy, thuận mua vừa bán. Không nên bất chấp tất cả để mua được mà không tham khảo kỹ về giá....Còn nhiều yếu tố khác nhưng 4 yếu tố trên sẽ đảm bảo tính THANH KHOẢN CAO và khả năng sinh lời tốt cho lô đất của bạn. Bạn không cần chia nhỏ số tiền 3 tỷ ra nhiều hạng mục làm gì vì với số tiền đó, may ra bạn mới có thể mua được 1 mảnh đất đạt đủ 4 tiêu chí trên. Khi có mảnh đất rồi, nếu bạn cần tiền gấp bạn cũng rất dễ bán vì nó có tính thanh khoản cao (tức cần là bán được luôn). Đã đầu tư thì nên đầu tư vào vị trí lô đất bạn nhé.",1,0.0
"Theo mình thấy thi hành luật kiểu dùng roi thế này quá là ""trung cổ"". Như vậy là cổ vũ cho bạo lực, dù là để trừng phạt người khác đi chăng nữa thì cũng không hay. Những người phải trực tiếp cầm roi sẽ như thế nào? Ngày ngày phải đi cầm roi nghiến răng nghiến lợi quất, hành hạ người khác, họ liệu có sống thoải mái được không?",1,0.0
Đẹp quá !Thật tuyệt vời !Mình thích nhất bức vẽ NS Văn Cao !,0,0.0
Rối loạn phân ly ? Có 1 lớp bị. Rồi cô giáo lớp bên chạy sang xem cũng thấy choáng. Là như thế nào ? Khó hiểu quá.,0,0.0
"Không có khách du lịch nào chịu bỏ tiền vé, sau đó bị cách ly 15 ngày ở khách sạn , và sau đó trở về nước đâu, do đó vấn đề kinh tế, du lịch, đẩy mạnh thương mại về hàng không là tạm thời khó thực hiện thời điểm nầy",1,0.0
Đúng là sống có điều kiện từ bé lớn sẽ tránh được cám dỗ. Tôi đã trải qua nên rất đồng ý,0,0.0
"Quá tốt, vùng đất an lành. Cầu mong đại dịch qua mau.",0,0.0
"Haiz...Trong đội hình barca đã có những tài năng như dembele,Griezman,somedo thì năm nay khả năng barca sẽ trụ hạng thành công.",1,0.0
"Thế nào cũng có người cuồng Trump vào bảo vệ, rằng ông ấy đang bị ..... buồn cười",0,0.0
