comment,constructiveness,toxicity
"Không có ý thức gì cả, lợi dụng đi cả đoàn không ai dám làm gì mà vô tư chạy hết cả đường.",0,1.0
Cần xem lại bản vẽ thi công cổng xem có sai phạm ko,0,0.0
"3 tỷ bạn nên chọn mua nhà rồi cho thuê lại sau này nếu lên giá thì bán ( vừa có lãi vốn vừa có dòng tiền) . 3 tỷ giờ không khó để lựa chọn nhà phù hợp, cần tìm căn nhà có vị trí và tiềm năng tăng giá sau này chứ không phải căn nào mua cũng được ( KD bđs hơn nhau ở chổ biết mua và bán đúng lúc, chứ không phải ai mua BĐS cũng điều có lời)",1,0.0
"Tôi thích những chiếc bánh trung thu truyền thống, nhìn vào tôi biết ngay là bánh trung thu còn những chiếc bánh ở trên nhìn vào tôi tưởng là bánh bao hay bánh gì đó. Tôi muốn con cháu tôi sau này được ăn những chiếc bánh truyền thống mà tuổi thơ tôi được ăn chứ những chiếc bánh trên nhìn thì đẹp nhưng gọi là bánh trung thu thì quá kém sang.",0,1.0
"Mình xem ảnh xong rồi đọc cmt của các bạn, thấy các bạn đều chê ng ta không đẹp, thế các bạn có con gái kg? Nếu ai đó chê con gái các bạn xấu thì sao?",0,1.0
"Đúng là mỗi thời mỗi khác, mỗi thế hệ có những thị hiếu khác nhau. nhưng mà âm nhạc bây giờ cứ như thế này bảo sao các cô gái chỉ thích yêu bad boy",0,0.0
Chẳng khác gì ba lô 10 usd cả.,0,0.0
Chúc bác sĩ mạnh khỏe.,0,0.0
10 gia tộc thì đã có 6 gốc Hoa.,0,0.0
Bài phân tích hay!Cảm ơn Tác Giả!,0,0.0
Uav tự sát mà nó lại ko phải là nhiệm vụ của s300 mà nó là nhiệm vụ của hệ thống phòng không tầm gần,1,0.0
"Ở nhà cháu ngoan lắm, gia đình gọi toàn tắt điện thoại.",0,0.0
chứng minh:1. Tổng chiều cao=1km. S=51km2 tồn tại ko?2. Tổng chiều cao =1km s=510km2 có tồn tại ko?3... nếu các trường hợp trên có tồn tại thì lời giải bài toán là có.,1,0.0
"kỉ luật như vậy có đúng chưa, đây là tình huống tự phát của 1 tên côn đồ, thử hỏi trong tình huống đó ai có thể can ngăn dc",0,0.0
"Làm cho 2 người chết trong tức tưởi, gia đình 2 nạn nhân sống trong khổ đau, mất mác, hụt hẫng...mà chỉ bị tù 2 năm 6 tháng thì sợ chi không chơi tiếp, giống đi nghỉ dưỡng thôi!",1,1.0
Những người có trách nhiệm và những cơ quan có khả năng can thiệp đâu hết rồi nhỉ?,0,0.0
"Cầu Cát lái nói hoài mà chưa thấy đâu, giờ thêm cầu Nhơn Trạch. Không biết đến bao giờ mới có cây cầu thật sự qua Nhơn Trạch, BĐS sắp sửa dậy sóng mà hạ tầng còn ở trên giấy",1,0.0
"Trong khi cấp trên thì luôn luôn nói là chương trình không nặng. Chẳng lẽ nhà trường và giáo viên đang dạy sai chương trình của bộ. Mình đang có con học lớp 1, muốn khóc luôn vì chương trình. 3 tuần 3 bài thi: 1 bài tìm hiểu Đan mạch, 1 bài vẽ ô tô mơ ước, 1 bài vẽ hà nội. Học đọc thì phải biết đọc trơn, học viết thì phải viết được câu dài 2 dòng. Quá bức xúc!",1,1.0
"Vooc là loài leo trèo, lưới cao 10 m có thể ngăn được nó không trèo qua không?",1,0.0
That ra con nguoi kiêm dc miếng ăn de hơn con vật. Vì có thể bắt con vật đe ăn mot cach de dang,0,0.0
Chỉ có 30 tháng tù với 2 mạng người,0,0.0
"Morning nhập 2012 chạy cũng ổn đó bác, thích sedan thì xem thử Cruze.",0,0.0
"Sau li hôn phụ nữ mới là người chịu thiệt thòi,có vẻ Hoài Lâm thì như ngược lại nhỉ ?",0,1.0
bài bình luận phân tích tổng hợp quá hay và sâu sắc! cảm ơn tác giả,0,0.0
Nguy hiểm quá. Chúng mà chống trả thì sao?,0,0.0
Huyền Thoại của những Huyền Thoại ...,0,0.0
"Câu hỏi thiếu dữ liệu để có thể đưa ra câu trả lời hợp lý. Gia đình bao gồm bao nhiêu người? Có trẻ em không, bao nhiêu tuổi? Có quá to cao không?",1,0.0
Miền Tây mà xong các cao tốc này thì tha hồ phát triển du lịch. Em rất thích cuối tuần về miền Tây nghỉ ngơi nhưng quá ngán khoản đi lại.,1,0.0
"Đa số là giá trị ảo, do tăng giá trị cổ phiếu, còn giá trị sản phẩm gia tăng trong nền kinh tế không có.",1,0.0
"ngoài mấy bài các bạn kể trên thì mình còn nhớ bài "" những mùa dấu yêu"" của Đan Trường rất dễ thương, gợi nhớ tuổi học trò",0,0.0
"Rất thực tế. Bây h trẻ, già đâu có mấy ai ăn bánh.",1,0.0
"Phát triển là điều ai cũng muồn. Nhưng cần có một quy hoạch tổng thể lâu dài, và sâu rộng về mọi mặt. Đặc biệt là sức khỏe, và môi trường, văn hóa và đạo đức tốt đẹp của người Việt từ ngàn năm",1,0.0
Chúc mừng Messi đã vui trở lại. Đầu tuần vui vẻ cả nhà Fan Bóng Đá,0,0.0
Rất có thể gặp lại và chuẩn bị được ăn hành,0,0.0
Hậu quả là vô cùng to lớn suốt cuộc đời cháu bé. Yêu cầu chủ chó phải bồi thường thỏa đáng.,1,0.0
"Bạn cần 4 chỗ hay 7 chỗ, có 400tr mua xe sao phải mua xe cũ nhỉ.",0,0.0
Rất thiết thực,0,0.0
Xem thế giới động vật hay hơn xem thi hoa hậu. Chỉ hơi tò mò là sau khi cá sấu ăn cá trê thì tay quay phim ăn gì?,0,0.0
"Quá nhiều em không theo kịp, con tui học trước 1 năm mà thấy đuối.",0,0.0
"Quá tuyệt vời, cố lên làm cú ăn 6 đi.",0,0.0
kiểu này phải cấm lái xe vĩnh viễn chứ coi thường tính mạng người khác thế chỉ có chờ hắn gieo hoạ,1,0.0
"Nếu tôi là một trong ba cô giáo kia, tôi sẽ làm mọi cách để bảo vệ trẻ dù có đưa lưng cho phụ huynh kia trút giận",0,0.0
"Hậu quả của việc khai thác nước ngầm gây sụt lún và bê tông, đô thị hóa.",1,1.0
"Tranh luận mà chẳng khác nào cãi lộn tay đôi trên sân khấu, chẳng có nội dung nào đi vào chiều sâu.",1,0.0
"Với túi tiền khoảng tầm trên dưới 500 triệu thì bạn có thể chọn cho mình 1 chiếc xe sedan ưng ý như sau:1. Suzuki Ciaz 2020 (giá lăn bánh khoảng 570 triệu. Ưu: Thiết kế hiện đại, đẹp, rất sang trọng, tiết kiệm nhiên liệu, động cơ bền bỉ. Nhược: Mất giá khi bán lại xe cũ, phụ tùng thay thế khan hiếm, cao)2. Nissan Sunny XT-Q 1.5AT (giá lăn bánh khoảng 550 triệu. Ưu: Thiết kế hiện đại, đẹp, sang trọng, tiết kiệm nhiên liệu, động cơ bền bỉ. Nhược: Mất giá khi bán lại xe cũ, phụ tùng thay thế khan hiếm, cao)3. Mitsubishi Attrage 2020 Full (giá lăn bánh khoảng 530 triệu. Ưu: Thiết kế hiện đại, đẹp, tiết kiệm nhiên liệu, động cơ bền bỉ. Nhược: Mất giá khi bán lại xe cũ, phụ tùng thay thế khan hiếm, cao)4. Toyota Vios 1.5E 5MT (giá lăn bánh khoảng 570 triệu. Ưu: Thiết kế đẹp, cân đối, tiết kiệm nhiên liệu, động cơ bền bỉ, bán lại xe cũ ít mất giá, dễ bán, phụ tùng thay thế dễ tìm, giá rẻ. Nhược: nhiều người chê là thùng tôn).Nói chung, các hãng xe đều có điểm ưu và điểm nhược, đẹp với người này nhưng lại xấu với người khác. Vì vậy, nếu bạn thấy xe nào đẹp, ưng cái bụng thì mua thôi. Mua 1 chiếc xe mới của 1 trong 4 hãng xe Nhật nêu trên để sử dụng gia đình thì bạn đi trong 10 năm, số km đi được là 150.000 km, bảo trì bảo dưỡng tốt, không bị tai nạn, ngập nước thì xe không bị hư hỏng bất cứ 1 thứ gì ngoài thay lọc gió, lọc dầu, lốp và 1 số linh kiện lặt vặt rẻ tiền khác. Vì vậy, bạn yên tâm mà mua xe mới để sử dụng.",1,0.0
"Chỉ có thể nói, can đảm, quyết đoán và giàu lòng tương trợ. Ngã mũ khâm phục ""đại hiệp lảo bà bà""",0,0.0
Không đọc báo xem TV sao trời?,0,1.0
"nếu so với attrage thì soluto ổn hơn về thiết kế đó bác, cục máy 1.4l. Đi lâu dài thì cứ 1.4 cho chắc",1,0.0
"Lần nào đọc bài về 2 người này, mình cũng xúc động ! Mối tình đẹp quá, dù có thế nào cũng không thể cách xa !",1,0.0
"Nếu là tôi thì sẽ bán đi 45 cây, sau đó 40 cây gửi ngân hàng lấy lãi năm 1. Đất Giai đoạn covid này sẽ làm giá đất đi ngang muốn mua cứ đợi 1,2 năm nữa xem tình hình thế nào đã. Giá vàng 1,2 năm tới thì biên độ tăng giảm cũng k nhiều nữa giữ chỉ để phòng thân thôi. 5 cây còn lại tôi đầu tư chứng khoán.",1,0.0
"Tôi đang hy vọng ông ấy thắng cử, nhưng có vẻ như sẽ nhọc nhằn cho Trump đây.",0,0.0
rồi không chừng lại như Gary Neville =)),0,0.0
Ngã tư công nghệ cao quận 9 kẹt xe quên lối về,0,0.0
Diễn viên Quốc tuấn là một người cha tuyệt vời chúc hai bố con mạnh khỏe hạnh phúc,0,0.0
"Chỉ khi nhà chức trách cấm kinh doanh thịt chó , thì chắc giảm đi nhiều!",0,0.0
"Kẻ bất bại sau đêm nay chỉ còn lại một mà thôi, dự là 3-1 nghiêng về Bayen, dù họ mạnh nhưng chỉ thắng được vs tỉ số như vậy, nếu muốn tái hiện kì tích 8-2 thì đối phương phải có thiên tài 500kg mới được !!!",1,0.0
"Già quá, cô đơn quá thì cho nó ra đi. bà con dòng họ, bạn bè, con cháu lần lượt ra đi hết rồi sống cũng ko có ý nghĩa gì nữa. hic..chắc thế.",0,0.0
chúc anh và gia đình luôn khỏe mạnh. Nhất là cháu Bom sớm ra được album nhé,0,0.0
"Giờ anh ấy ở trên sân chỉ để cho đủ người thôi, đâu còn được quyền ""tự tạo sự khác biệt"" như ở Arg nữa.",0,0.0
"Người lớn đánh người lớn đã là tội hình sự rồi, người lớn đánh trẻ em tội nặng thêm...Phải xử tên côn đồ này cho thật nghiêm.Cô giáo thì chỉ có thể phân xử cho 2 đứa con nít chứ sao có thể phân xử cho tên côn đồ được. Việc để một tên côn đồ được vào lớp học là lỗi của cả hiệu trưởng, và hệ thống bảo vệ của trường, tại sao chỉ có cô giáo chịu trách nhiệm !",1,0.0
"Lại nghĩ đến cảnh hạn hán, thấy xót xa. Rừng đầu nguồn, hồ điều hòa, kênh mương thủy lợi ơi.",0,0.0
"Là tiền đạo, 6 năm ghi 104 bàn, trung bình mỗi năm dưới 20 bàn, phần lớn thời gian chấn thương, đóng góp to lớn gì ta?",1,0.0
"Đúng là kẻ cắp gặp bà già. Khâm phục cụ quá, chúc cụ luôn mạnh khoẻ.",0,0.0
Các bà vợ chớ có tiêu hoang nhé,0,0.0
Nhìn bà không thể không nhớ đến các phim phù thủy.,0,1.0
"Tuổi trẻ tài cao mà ăn nói khiêm nhường biết bao""Tôi sẽ tiếp tục làm việc, và HLV là người quyết định. Tôi sẽ tập luyện chăm chỉ. Nếu có cơ hội, tôi sẽ cố gắng tận dụng""...",0,0.0
"Bán arthur là sai bài rồi. Bán Su thỏ giá rẻ lại càng sai. Quản lý quá yếu kém. Giờ lại theo con đường đồng hương Hà Lan, tin tôi đi chỉ nửa mùa ông hlv này lên đường.",0,1.0
Chia buồn !!!,0,0.0
"Số bài kiểm tra giảm thì áp lực hoc thi sẽ nặng hơn, nếu trươc kia bài này điểm thấp thì có bài kiểm tra khác để gỡ, còn bây giờ mà lỡ 1 bài thấp là hết gỡ gạc. Đưa thêm ngoại ngữ thì áp lực lại nặng hơn nữa nhất là với học sinh nghèo. Riêng giáo viên công việc lại thêm phần vất vả, chấm điểm thì dễ chứ nhận xét rất khó và mất thời gian. Nếu đã cắt phụ cấp chấm bài của giáo viên thì cũng đừng bắt giáo viên thêm cực, lương có nguy cơ giảm mà việc lại tăng.",1,0.0
đại học bây giờ vào rất rất dễ. 80-90% các em đậu tốt nghiệp đều có thể học đại học dc nếu muốn.,0,0.0
"He he, họ không sung sướng lắm đâu. Vì nhiều tiền quá, giá trị hàng hiệu cũng trở thành hàng bình dân với họ mà thôi.",0,0.0
Fan trump không bao giờ chịu chấp nhận sự thật. Tranh cãi với họ càng tốn thời gian.,1,1.0
"Cay nhỉ, tiền của mình lại toàn phải đưa vợ giữ. Mà xài như quỷ thì ai mà chịu nổi. Phận làm trai khổ lắm",0,0.0
"Úc chấp nhận đóng của biên giới, chấp nhận chịu thiệt hại để bảo vệ an toàn tính mạng cho dân Úc, điều này không phải nước nào cũng làm được.",0,0.0
Ôi quê hương nuôi sống ngàn đời,0,0.0
"Tới giai đoạn robot chiến đấu thay con người rồi , hồi xem chiến tranh giữa các vì sao , cảm giác robot còn là 1 khái niệm xa vời , đến nay đã có robot hút bụi chạy quanh nhà .. Con người không nên phát triển các loại vũ khí hủy diệt , có lượng lớn khoáng sản tài nguyên ngoài không gian , sao ko hợp tác khai thác, nhìn chằm chằm vào điểm tài nguyên trên trái đất làm gì ...",1,0.0
Khi chưa tận diệt được tệ nạn ma túy thì khó lòng hết được những trường hợp trên.,1,0.0
"Cũng chỉ là lý thuyết thôi, nếu thực tế như vậy thì chẳng có kẹt xe",0,0.0
"Với tầm tiền đó thì Fadil là chuẩn, nhưng khi chạy cao tốc đôi khi sẽ cảm thấy ""ngộp"" bởi xe khác, nên cố thêm chút nữa chọn Eco Sport thì đảm bảo thỏa mãn.",1,0.0
"Bò bison này phải cho gặp trâu Việt Nam, có mà khóc thét.",0,0.0
Thật dễ thương. Hy vọng chúng sẽ phát triển nhiều hơn,0,0.0
"Lớp 1 mà học như thế này thì cận hết. Khổ thân các con, học mà không có thời gian chơi.",0,0.0
"Tại sao chúng ta cứ làm khác người như vậy, phố đi bộ phải làm ở tất cả các quận huyện chứ để các địa phương tự thiết kế nó mới đa dạng và phong phú, mới hấp dẫn chứ và để cho tư nhân đầu tư.",1,0.0
"tôi chỉ thắc mắc ở bài tập toán , nhiều câu hỏi rất dài các cháu chưa đọc được đề bài và ko hiểu gì thì các cháu làm kiểu gì vậy ?",0,1.0
Đồng phục mà như trang phục cho phim kinh dị thế!,0,0.0
Sinh nghề tử nghiệpNam mô a di đà phật,0,0.0
Cha nào con nấy,0,0.0
Hạnh phúc mà !,0,0.0
Tưởng chỉ con người mới lừa lọc nhau ai mà ngờ .. Rất tinh quái và kiên chì,0,0.0
Cám ơn Vnexprees xem rất thích những phần như này.,0,0.0
Rất nhiều lái xe hay bị lơ mơ về lỗi này . Cứ thấy CSGT tuýt 1 cái rồi thông báo lỗi sai làn là y như rằng . .......,0,0.0
"Con cá trê này mà dài 1,2m thì hơi lạ nhỉ? Vì nếu nâng nó lên cho thẳng đuôi thì chắc nó cao bằng người đàn ông.",1,0.0
"Đang có rất nhiều khe hở trong giao dịch ngân hàng , vậy nên làm cách nào khác tốt hơn và an toàn hơn cho mọi đối tượng khỏi bị mắc oán vì nợ nần không đáng có ,",0,0.0
"Một cơn bão Trời cho các miền khô hạn nặng Miền Trung Việt Nam, nước cạn sông Mê Công tăng lũ về Biển Hồ , thêm lũ về Miền Tây Nam Bộ, qua đến cả Thái Lan cấp cứu khô hạn nặng . Nam môi A Di Đà Phật .",1,0.0
"Hy vọng tp Thủ đức ra đời sẽ có quyết sách dài hơi có tầm nhìn xa hơn. Phải làm ngay nếu ko sẽ đền bù giải phóng mặt bàng vừa tốn kém vừa lâu dẫn đến thảm hoạ như các quận khác.Hãy lên google maps sẽ thấy quận 1 từ 100 năm rồi mà vẫn nhiều đường nhiều cây xanh. Sau này có khu Phú mỹ hưng, xa trung tâm nhưng đường hẻm đủ rộng. Hy vọng Thủ Thiêm sẽ ổn, quận 2 tàm tạm nếu mở rộng ngay mấy tuyến quy hoạch rồi,. Thảo điền đẹp thế mà chết tắc rồi nên mong TP Thủ đức làm mạnh tay quy hoạch mở đường, mở hẻm sớm. Quận Thủ đức đang dần giống Tân Bình Gò Váp rồi, chán lắm. HÃY LÀM NGAY",1,0.0
Số ca nhiễm bệnh dịch nCoV chưa đạt 20tr thì chưa dừng lại,0,0.0
Đừng đi theo vết xe đổ của si lùn rồi lại đến lúc đẩy đi không CLB nào muốn lấy về,0,0.0
"Ai giải thích hộ là nếu từ lane 3 , tôi muốn rẽ phải thì tôi xi nhan phải vào lane 2, tôi rồi vào lane 1 rồi rẽ phải, thì luật có quy định là ""khoảng cách an toàn"" để chuyển lane khác không?",1,0.0
"Quá hay, AI mà áp dụng vào trong điều tiết giao thông thì giá trị hiệu quả nó mang lại là rất to lớn.",0,0.0
"Nhờ đeo khẩu trang đó, cẩn tắc vô ưu là vậy.",1,0.0
"Mong các nạn nhân sớm hồi phục,cty phải hỗ trợ hoàn toàn cho họ.",0,0.0
Mình cứ tưởng lại phải bắt báo mẹ thả xuống cho nó gặp,0,0.0
Bệnh tiến triển nặng từ ngày 7 -14 cho nên hiện giờ chưa có gì gọi là lạc quan nhưng dấu hiệu khó thở là virut đã tấn công phổi nên nguy hiểm vẫn còn rất cao.,1,0.0
Phương pháp để chứng minh năng lực nhìn người giỏi của ông ct là thay người liên tục. Nên chọn được ông P chỉ là một tai nạn thôi.hi,1,0.0
"Giữa cái nút thắt như vậy mà để tiến độ tới 18 tháng, mình không làm trong xây dựng cầu đường nên không rõ. Nhưng sao không học các nước phát triển họ giải quyết công việc giao thông nội đô như thế nào? Khu vực khác thì cứ kéo dài vài năm không sao, chứ vị trí này cần rút xuống 1/3 đến 1/2 thời gian phải hoàn thành. Chủ đầu tư cần phải đưa ra tiến độ cần để nhà thầu đáp ứng chứ cứ bôi ra 18 tháng thì người dân đi qua nút này không biết vất đến mức nào trong thời gian thi công.",1,0.0
Nhân cách tuyệt đẹp. Diễn đỉnh cao. Nói chung cực kỳ ngưỡng mộ và mê mẩn Keanu cùng với DiCaprio!!!,0,0.0
"Tôi không có nhiều hiểu biết về các dòng nhạc và chất giọng của các ca sĩ song cũng thích lời ca, giai điệu của bài hát. Và tôi thấy cách Hoài Lâm thể hiện ca khúc này rất tốt.",0,0.0
"Đúng là diễn viên ""đa số"" trên màn ảnh và ngoài đời.... na ná nhau!",0,0.0
Chúc ĐMX phát đạt và nhập nhiều hàng Ferroli,0,0.0
Việt Nam ngày càng tụt sâu trên bảng xếp hạng.,0,0.0
Nếu Đi không ra tay thì sau này ai nói Thạnh không giết Đi . Côn đồ vẫn là côn đồ còn có súng nữa rồi trong 11 năm đó ai nuôi con anh Đi,0,1.0
Tiếng chuông cảnh tỉnh cho người thích ăn hoa.,0,0.0
"Nhiều bạn nhầm !chính xác là họ đã chọn ai có điều là họ không bộc lộ quan điểm,đơn giản vì họ quá quan trọng,quá quyền lực và họ là giấc mơ của quá nhiều người .thưa bạn Trần văn phung !bạn hãy nêu dẫn chứng nước mỹ suy thoái ! Và nếu mỹ không xứng đáng làm anh cả vậy thì quốc gia nào hơn mỹ ?bạn chỉ biết nói suông thôi ,vậy mà cũng có người tin mới lạ",1,0.0
"Tôi đọc mà ko biết chuyện gì sảy ra nữa.đau buốt ruột,mình cug có con gái tầm ấy tuổi mà hình dung ra cảnh như vậy đau lòng quá",0,0.0
"300 ở đâu đấy đúng đời xe đi như thế tôi mua mấy cái ,xin lỗi các bác ko phải chê đâu ,đi dòng này sướng hơn cả atits ,chứ đừng nói gì mấy loại vios , city acen",1,0.0
"Nhìn bức ảnh thứ 5 .Thực sự đáng suy ngẫm . Đối diện phía bên kia là 1 cuộc sống Hoa Lệ , bên bờ sông bên này vị trí của người đánh bắt cá mưu sinh .2 thế giới sống khác nhau .!",1,0.0
"Ngoài lý do như chiến lược linh hoạt trong tiếp cận - chuyển từ chở khách sang chở hàng hóa khi có dịch - trong 4 hãng thì cả 4 đều nằm ở trục bay Đông Á sôi động và nối chuyến đẹp, với các sân bay hub quá cảnh số lượng đông như Đài Loan (Eva và China Airlines), Seoul (Korean Air và Asiana airlines), các chuyến bay sang Mỹ - Canada đa phần chọn dừng nối chuyến tại đây, Hongkong hoặc Narita nhật bản.",1,0.0
Hy vong lần này chúng ta sẽ khống chế hoàn toàn được Covid 19,0,0.0
"Mầu Mắt, da,tóc không thể chuẩn xác.",0,0.0
"ko hỏng vặt tiết kiệm xăng thì attrage là lựa chọn số 1 rồi 4,5l còn ít xăng hơn sh150 , nhưng đi cẩn thận chứ xe hơi mỏng và ít an toàn",1,0.0
Một ngày không ca nhiễm mới .Vui mừng Chúc mừng Việt nam,0,0.0
"Tôi mong ông sớm bình phục, trở lại và lợi hại hơn xưa.",0,0.0
Bayern gợi lại ký ức đó đó nữa rồi. Theo tôi đây là hành động cố ý.,0,0.0
"Cơ sở hạ tầng vượt trội.Hệ thống thông tin đứng hàng đầu thế giới.Mạng lưới công nghiệp phụ trợ đáp ứng đủ yêu cầu từ đơn giản đến cao cấp.Nói đâu xa, bạn thử tính phí ship hàng xem. Chuyển hàng từ Đại Lục về Việt Nam thì nhiều khi chỉ mất 10k, trong khi cũng hàng đó mà chuyển trong nước thì có thể lên tới 50k.",1,0.0
"Tại sao chất lượng sản phẩm, chất lượng con người, chất lượng công trình lại kém ?. Vì kiểm tra an toàn vệ sinh thực phẩm, dự giờ, nghiệm thu,.v.v.v nhiều khi BÁO TRƯỚC thì ai mà không chuẩn bị cho sạch đẹp, ngon lành cành xuyên, quy trình tuyệt vời. Hãy thử kiểm tra đột xuất, dự giờ đột xuất, cũng như huỷ đột xuất, kèm theo  phải đảm bảo có tốt hơn không. Một ý kiến không làm nên tất cả nhưng cần nhìu góp ý nhỏ để hoàn thiện một quy trình lớn.",1,0.0
Mes không thẻ xa Bar. Xa là chìm luôn kéo theo cả clb nào mua Mes.,0,0.0
"Cảm ơn Trời Phật đã đem phước lành đến cho Con.Chào mừng con đến với thế giới này.Nguyện cho con luôn mạnh khỏe, một đời Bình An như tên của con.Chúc nhóm thiện nguyện luôn mạnh khỏe.A Di Đà Phật! A Di Đà Phật! A Di Đà Phật!",0,0.0
Ở ta nhiều trường cũng quy định màĐuổi học đình chỉ ầm ầm với học sinh không tuân thủ nội quy.Tôi rất phản đối việc đẩy học sinh còn thiếu giáo dục ra xã hội,1,1.0
"Trump bảo thủ trong việc đeo khẩu trang, tuy nhiên đó là lợi thế trong cách ông ấy làm kinh tế. Nước Mỹ sẽ hùng mạnh dưới bàn tay của 1 người làm kinh tế giỏi như Trump. Hãy chiến thắng Bin!",1,0.0
"Làm tiết canh thay tiết bằng củ dền đỏ và bột sương sáo cũng ngon mà an toàn, độ ngon cũng đạt 70-80%.",1,0.0
Rùng mình vì tình tiết hung thủ tự nộp mình cho cảnh sát. Có gì đó khiến hắn ta quay lại quán ăn sớm hơn dự định.,0,0.0
"Nhiệm kỳ 2 bao giờ cũng là sự tiếp nối của những gì nhiệm kỳ 1 đang dang dở. Giờ mà đưa thông điệp khác ra là không nhất quán với thông điệp xuyên suốt của ông Trump, hơn nữa có thể làm ông mất điểm vì tư tưởng không nhất quán và phe đối lập sẽ nhạo ông ""sao mà lắm thông điệp thế?""",1,0.0
Ô zui quá xá là zui...,0,0.0
Tinh thần nghĩa hiệp của người dân cuba. tôi hoàn toàn ủng hộ cuba xưng đáng đoạt giải thưởng này.,0,0.0
"Người nuôi chó đau khổ biết bao nhiêu, mong là luật mạnh tay hơn và mọi người đừng ăn thịt chó nữa thì không có chuyện đau lòng",0,0.0
"Em sinh ra là thần đồng rồi, em giỏi quá, thật ngưỡng mộ",0,0.0
Bale đá 251 trận (203 đá chính) ghi 105 bàn + 57 kiến tạo => trung bình khoảng 2 trận có 1 bàn thắng (ghi bàn hoặc kiến tạo) hiệu suất như vậy mà còn chê được?,1,0.0
Rất tiếc nhiều phân đoạn đã bị lượt bỏ khi kiểm duyệt nhưng bộ phim rất hay đối với những bạn trẻ dưới 30 có lẽ sẽ không được như kỳ vọng vì bộ phim không có những lãng mạn diễn viên không là minh tinh điện ảnh phim nhìn về cuộc sống SG với một góc độ khác khiến người xem phải suy ngẫm,1,0.0
"Mình để ý ở nước ngoài dường như người ta tập cho bé trai mặc quần lót từ lúc có thể tự mặc quần áo, nó cũng giúp bảo vệ những rủi ro dạng này.",1,0.0
Chị nào cũng trẻ đẹp nhưng vẫn thua bx em ở nhà.,0,0.0
"Yên tâm đi Beo, vì anti CR7 các Cules VN sẽ dùng cậu làm tốt thí và săn sàng gom góp tèn trả lương cho cậu ^_^",1,0.0
moon Nguyen day rat hay,0,0.0
Fan rùa lại nhảy vào tự hào là thắng Bayer ở ck C1 cách đây 20 năm . Họ là clb sống hoài niệm . Vì hiện tại họ chẳng có gì để nói cả .,1,0.0
"Điều kiện khá giả, ko chạy dịch vụ, mua phục vụ bản thân gia đình thì mua Fadil, lại được tiếng yêu nước, chốt Fadil đi. Đừng nghe fan Nhât-Hàn chém gió, mệt.",1,0.0
Đáng yêu <3,0,0.0
Ờ. Nhưng 100 người đó khiến 100trieu người nghe theo,1,0.0
Bình thường!,0,0.0
"thực ra, khi tranh luận, một bên ngắt lời bên kia cũng có lý do, nếu đúng, ko ai ngắt lời cả, hay nói cách khác, nếu đúng mà bị ngắt lời thì cái 'đúng' càng có cơ hội để mở rộng ra, lý giải chi tiết thêm. nhưng quả tình, ông Joe Biden ko hề dừng lại để trả lời chi tiết cho ông Donald Trump. với nghiệp vụ tình báo, phân tích tâm lý tới những nội dung cụ thể, tôi tin CIA có đầy đủ kết luận về cả 2 phía. Hy vọng, lần sau, mỗi khi ông Donald Trump ngắt lời, ông Joe Biden có trách nhiệm trả lời luôn và ngay tại điểm mà ông Trump can thiệp vào. Lảng tránh là điều thường thấy ở các khuôn mặt đạo mạo. Mong rằng, điều tôi nói là sai và cuộc bẩu cử tại Mỹ sẽ diễn ra tốt đẹp. Thanks",1,0.0
"Cảm ơn các chiến sỹ. Cảm ơn các bác tài. Cảm ơn những người dân đã phối hợp cùng công an. Quân dân đồng lòng, đất nước chắc chắn bình yên.",0,0.0
Lần này thì ông xem nó như cúm mùa không nhé. Mong ông khỏe,0,0.0
"Chết thương hiệu là một khả năng, nhưng rồi họ khai phá sản rồi tạo một thương hiệu khác để tiếp tục kinh doanh sẽ càng là khả năng hơn. Haizzz",0,0.0
Tội nghiệp chú linh dương :'(,0,0.0
"Cần tăng cường các biện pháp tuyên truyền rầm rộ hơn nữa để thu hồi hết các sản phẩm đã bán ra thị trường, đảm bảo cho sức khỏe nhân dân",0,0.0
"Theo ý kiến cá nhân tôi thì cho học sinh sử dụng điện thoại trong trường học thì cần phải có biện pháp quản lý chặt chẽ vì nếu không sẽ lợi bất cập hại:- Học sinh sử dụng điện thoại cho mục đích ngoài học tập nhiều hơn, dẫn đến mất tập trung trong giờ học;- Học sinh sẽ ỷ lại và không còn tính tự giác tư duy, ghi nhớ bài giảng bởi thông tin trên mạng sẽ giải quyết tất cả khó khăn trong học tập, kiểm tra bài của học sinh.",1,0.0
"Gửi tiết kiệm là cất tiền tạm thời vào ngân hàng, khi có cơ hội sinh lời hơn sẽ rút ra dùng. Bảo hiểm nhân thọ chính là mua bảo hiểm cộng với gửi tiết kiệm dài hạn. Lúc ký hợp đồng thì tưởng rằng sau xx năm sẽ nhận được 1 số tiền lớn vì quên mất đó là giá trị ở thời điểm xx năm sau.",1,0.0
Men rượu vào rồi thì sao ko nóng nảy. 2 bên nặng lời là lao vào nhau ngay ,0,0.0
"Ngày xưa em xem các anh chị thi thố kiến thức với nhau thật ngưỡng mộ, giờ xem các cháu thi thố thì chú vẫn ngưỡng mộ như xưa.",0,0.0
"Tôi thấy người Việt bây h rất lười, không chịu tự nấu nhiêu như trước kia, toàn là ăn hàng ship và đồ đóng hộp.",0,1.0
